theta_deg,u_D_meV,fit_status,cG_inf,rmse_cG_fit,selected_cG_inf_lt_m0p02,percent_error
2.8,2.5,fit_ok_best5,-0.0753558035437586,0.0002476293073828,True,0.3286134520999479
2.8,3.0,fit_ok_best5,-0.0750567276913817,0.0002296229926758,True,0.3059325922387184
2.8,3.5,fit_ok_best5,-0.0704562276889891,0.0005087950326655,True,0.7221434489956585
2.8,4.0,fit_ok_best5,-0.0679745445170499,0.0002465185230759,True,0.3626630010210165
2.8,4.5,fit_ok_best5,-0.0462633476896051,0.0008964104315016,True,1.9376255205652018
2.8,5.0,fit_ok_best5,0.0175901831647762,4.869757899924824e-06,False,
2.8,5.5,fit_ok_best5,0.0146044313830939,5.635615597263859e-06,False,
2.8,6.0,fit_ok_best5,0.0126101972644216,5.298056515955378e-06,False,
2.8,6.5,fit_ok_best5,0.0107956517669462,5.391339707727259e-06,False,
2.8,7.0,fit_ok_best5,0.0096225942982084,2.5618658527008793e-06,False,
2.8,7.5,fit_ok_best5,0.0086959457263588,1.5210907571748045e-06,False,
2.8,8.0,fit_ok_best5,0.0079832721949867,1.417688633250376e-06,False,
2.8,8.5,fit_ok_best5,0.0073287572002439,1.7965482139048628e-06,False,
2.8,9.0,fit_ok_best5,0.0067957715940094,1.0072189379006008e-06,False,
2.8,9.5,fit_ok_best5,0.0063515177273424,2.0308620419732817e-06,False,
2.8,10.0,fit_ok_best5,0.0059180338874634,1.7382494027547095e-06,False,
2.8,10.5,fit_ok_best5,0.0056049990838899,1.444066609777304e-06,False,
2.8,11.0,fit_ok_best5,0.0050850055326551,3.2251051703809837e-06,False,
2.8,11.5,fit_ok_best5,0.0048149732363918,3.5173265999221912e-06,False,
2.8,12.0,fit_ok_best5,0.0045038782001504,6.808230491650551e-07,False,
2.8,12.5,fit_ok_best5,0.004251452455163,7.270691106047267e-07,False,
2.8,13.0,fit_ok_best5,0.0040722988709041,7.550191369241347e-07,False,
2.8,13.5,fit_ok_best5,0.0038602627890007,2.215483186802242e-07,False,
2.8,14.0,fit_ok_best5,0.0036852319008276,1.2929971217598434e-06,False,
2.8,14.5,fit_ok_best5,0.0035329523121904,8.923915526847785e-07,False,
2.8,15.0,fit_ok_best5,0.0032698273297895,1.797458016050772e-06,False,
2.8,15.5,fit_ok_best5,0.003124541113003,9.79417699205141e-07,False,
2.8,16.0,fit_ok_best5,0.0029962906066522,1.642608223174835e-07,False,
2.8,16.5,fit_ok_best5,0.0028788168030442,6.343596227651148e-07,False,
2.8,17.0,fit_ok_best5,0.002788549343694,4.122983349828011e-07,False,
2.8,17.5,fit_ok_best5,0.002711929376015,9.313275204811244e-07,False,
2.8,18.0,fit_ok_best5,0.0026147107281425,7.306830739638408e-07,False,
2.8,18.5,fit_ok_best5,0.0024656848278717,1.0250074941140174e-06,False,
2.8,19.0,fit_ok_best5,0.0023809118766797,6.727330485340676e-07,False,
2.8,19.5,fit_ok_best5,0.002303304006542,6.575334377756151e-07,False,
2.8,20.0,fit_ok_best5,0.0022530117553107,7.752297903292068e-07,False,
2.85,0.0,fit_ok_best5,-0.0507251115951442,1.393522800028666e-07,True,0.00027472049961188544
2.85,0.5,fit_ok_best5,-0.050874041139826,2.2835493482736678e-07,True,0.00044886336864755663
2.85,1.0,fit_ok_best5,-0.0513203519842009,5.378600917081775e-07,True,0.0010480444324967979
2.85,1.5,fit_ok_best5,-0.0520113477672805,9.124028832610576e-07,True,0.0017542381084672363
2.85,2.0,fit_ok_best5,-0.0530292701500724,1.1164304415779937e-06,True,0.0021053098381676847
2.85,2.5,fit_ok_best5,-0.075525144175823,0.0003055715285458,True,0.4045957566587726
2.85,3.0,fit_ok_best5,-0.0753206202134719,0.0003236107207274,True,0.42964425918192156
2.85,3.5,fit_ok_best5,-0.0744375236587876,0.0002916012158969,True,0.39173954420295326
2.85,4.0,fit_ok_best5,-0.0686348222414479,0.0005635316429836,True,0.8210579186774505
2.85,4.5,fit_ok_best5,-0.0598555403134397,0.0006240752985951,True,1.0426358117010814
2.85,5.0,fit_ok_best5,0.0207256276552443,7.966808400139579e-06,False,
2.85,5.5,fit_ok_best5,0.0166567217601609,5.719709894631427e-06,False,
2.85,6.0,fit_ok_best5,0.0141855144146077,5.568373387780668e-06,False,
2.85,6.5,fit_ok_best5,0.0124223173664959,6.2428405291872524e-06,False,
2.85,7.0,fit_ok_best5,0.0107226644142229,4.279128066366134e-06,False,
2.85,7.5,fit_ok_best5,0.0096478396292227,1.3821039621122133e-06,False,
2.85,8.0,fit_ok_best5,0.0087958531006809,1.7623298303902402e-06,False,
2.85,8.5,fit_ok_best5,0.0080869802350799,1.58190258221246e-06,False,
2.85,9.0,fit_ok_best5,0.0075262358143826,1.6285350260914198e-06,False,
2.85,9.5,fit_ok_best5,0.0069717436550638,7.373028038953473e-07,False,
2.85,10.0,fit_ok_best5,0.0065361787565722,1.8244760757355615e-06,False,
2.85,10.5,fit_ok_best5,0.0061804388647179,2.675050398326483e-06,False,
2.85,11.0,fit_ok_best5,0.0058119616442945,1.186751757910972e-06,False,
2.85,11.5,fit_ok_best5,0.0052797815036034,3.3523962330601936e-06,False,
2.85,12.0,fit_ok_best5,0.0049156241511693,1.8563784503293231e-06,False,
2.85,12.5,fit_ok_best5,0.0047057572447499,5.301856558095903e-07,False,
2.85,13.0,fit_ok_best5,0.0044536005529648,5.013752179522213e-07,False,
2.85,13.5,fit_ok_best5,0.0042764695591357,6.295340131480606e-07,False,
2.85,14.0,fit_ok_best5,0.0040686518227638,4.276448252246301e-07,False,
2.85,14.5,fit_ok_best5,0.0038898516583803,1.4171611431376873e-06,False,
2.85,15.0,fit_ok_best5,0.0037370013792249,1.0415015177929029e-06,False,
2.85,15.5,fit_ok_best5,0.0034641054743936,1.8800179266305824e-06,False,
2.85,16.0,fit_ok_best5,0.003317001100938,1.059890061434126e-06,False,
2.85,16.5,fit_ok_best5,0.0031869265957113,1.7469716981083126e-07,False,
2.85,17.0,fit_ok_best5,0.0030675144558216,6.348230226639322e-07,False,
2.85,17.5,fit_ok_best5,0.0029762917178775,3.763082080466788e-07,False,
2.85,18.0,fit_ok_best5,0.002871118399218,9.071338685429956e-07,False,
2.85,18.5,fit_ok_best5,0.0027997071968645,6.905963601407345e-07,False,
2.85,19.0,fit_ok_best5,0.0027071457831285,1.1694933116605417e-06,False,
2.85,19.5,fit_ok_best5,0.0025578954273546,7.963805692598243e-07,False,
2.85,20.0,fit_ok_best5,0.0024776851384057,6.228804128458982e-07,False,
2.9,0.0,fit_ok_best5,-0.0503307922420231,1.2423850984542128e-07,True,0.00024684393849395796
2.9,0.5,fit_ok_best5,-0.0504757473915369,1.0928922789423352e-07,True,0.00021651829550236177
2.9,1.0,fit_ok_best5,-0.0509099578498067,3.278505857827004e-07,True,0.0006439812555923089
2.9,1.5,fit_ok_best5,-0.0516034392621974,8.560464499743133e-07,True,0.001658894178786681
2.9,2.0,fit_ok_best5,-0.0525882931397975,1.0636527607199854e-06,True,0.0020226036960211582
2.9,2.5,fit_ok_best5,-0.0538658598497198,1.2740464150950546e-06,True,0.0023652206029004513
2.9,3.0,fit_ok_best5,-0.078261643073309,0.000117089287486,True,0.14961261083711275
2.9,3.5,fit_ok_best5,-0.074857936869544,0.0004116544970936,True,0.5499142967445071
2.9,4.0,fit_ok_best5,-0.07332485886946,0.0003508895566453,True,0.478541059683439
2.9,4.5,fit_ok_best5,-0.0661386361956577,0.0005687657923945,True,0.8599599645688522
2.9,5.0,fit_ok_best5,-0.0489195528203986,0.0007838161694441,True,1.602255385125398
2.9,5.5,fit_ok_best5,0.0191979840408675,4.964848766519489e-06,False,
2.9,6.0,fit_ok_best5,0.0160242481601275,5.873130496729735e-06,False,
2.9,6.5,fit_ok_best5,0.0138989447637152,5.9738702799219386e-06,False,
2.9,7.0,fit_ok_best5,0.0119532395758516,5.918101949390107e-06,False,
2.9,7.5,fit_ok_best5,0.0107060267062038,2.9796812230857415e-06,False,
2.9,8.0,fit_ok_best5,0.0097158493695761,1.4867395175228148e-06,False,
2.9,8.5,fit_ok_best5,0.0089580258887484,1.0639757623360051e-06,False,
2.9,9.0,fit_ok_best5,0.0082432702663202,1.7484152992343147e-06,False,
2.9,9.5,fit_ok_best5,0.007687148879694,1.4769004545360382e-06,False,
2.9,10.0,fit_ok_best5,0.0071846625407663,1.538439273167685e-06,False,
2.9,10.5,fit_ok_best5,0.0067305749630647,1.9304329739423075e-06,False,
2.9,11.0,fit_ok_best5,0.0063877271764707,2.418096492376743e-06,False,
2.9,11.5,fit_ok_best5,0.0060199662068468,1.3643790216245043e-06,False,
2.9,12.0,fit_ok_best5,0.0054853886152737,3.656182515624035e-06,False,
2.9,12.5,fit_ok_best5,0.005131188755196,1.2560606983583852e-06,False,
2.9,13.0,fit_ok_best5,0.0049161437454755,6.107992463904065e-07,False,
2.9,13.5,fit_ok_best5,0.0046826514422566,2.5933348053003553e-07,False,
2.9,14.0,fit_ok_best5,0.0044888419278039,6.025505557103091e-07,False,
2.9,14.5,fit_ok_best5,0.0042749919799745,5.476366953958834e-07,False,
2.9,15.0,fit_ok_best5,0.0041020998883611,1.5233312353093032e-06,False,
2.9,15.5,fit_ok_best5,0.00394864650571,1.174008532477748e-06,False,
2.9,16.0,fit_ok_best5,0.0036661663334849,1.976415125601007e-06,False,
2.9,16.5,fit_ok_best5,0.0035170251069602,1.1710367509254618e-06,False,
2.9,17.0,fit_ok_best5,0.0033850220095915,1.800476639417384e-07,False,
2.9,17.5,fit_ok_best5,0.0032636197777598,6.357372762508014e-07,False,
2.9,18.0,fit_ok_best5,0.003171551634004,3.504882423400037e-07,False,
2.9,18.5,fit_ok_best5,0.0030641788459444,8.520538811974844e-07,False,
2.9,19.0,fit_ok_best5,0.0029923215114695,6.903294601618634e-07,False,
2.9,19.5,fit_ok_best5,0.0028973752042154,1.0813368450183066e-06,False,
2.9,20.0,insufficient_clean_finite,,,False,
2.95,0.0,fit_ok_best5,-0.0499603117345581,1.219262449250296e-07,True,0.0002440462052615494
2.95,0.5,fit_ok_best5,-0.0501001972570018,1.4994736321225598e-07,True,0.0002992949557524944
2.95,1.0,fit_ok_best5,-0.0505231966123813,2.044056429265463e-07,True,0.00040457781104937906
2.95,1.5,fit_ok_best5,-0.0512259323647538,6.52605348494713e-07,True,0.0012739745639920078
2.95,2.0,fit_ok_best5,-0.0521470139991756,9.55056119641456e-07,True,0.0018314684703836632
2.95,2.5,fit_ok_best5,-0.0533969212059736,1.207502069265304e-06,True,0.0022613702101053324
2.95,3.0,fit_ok_best5,-0.0784600779638541,0.000183871334273,True,0.23435018042896663
2.95,3.5,fit_ok_best5,-0.0782947245484912,0.0001857909393811,True,0.23729688105107502
2.95,4.0,fit_ok_best5,-0.0739224880007841,0.0005090128271048,True,0.6885764276486485
2.95,4.5,fit_ok_best5,-0.0716537129463585,0.0003921582091,True,0.5472964246717794
2.95,5.0,fit_ok_best5,-0.0628959912107881,0.000440847532743,True,0.7009151525501114
2.95,5.5,fit_ok_best5,0.0228035902107871,1.653527389479882e-05,False,
2.95,6.0,fit_ok_best5,0.0182267685802095,5.017315852814216e-06,False,
2.95,6.5,fit_ok_best5,0.0155898215042083,6.022268455615265e-06,False,
2.95,7.0,fit_ok_best5,0.0137083297299963,6.892585556532693e-06,False,
2.95,7.5,fit_ok_best5,0.0118860331029374,4.873057408209681e-06,False,
2.95,8.0,fit_ok_best5,0.0107387276347926,1.7435063843261744e-06,False,
2.95,8.5,fit_ok_best5,0.0098221965354222,1.8197270858614044e-06,False,
2.95,9.0,fit_ok_best5,0.0090704940495998,1.969998194106438e-06,False,
2.95,9.5,fit_ok_best5,0.0084903521318492,1.5611411919710076e-06,False,
2.95,10.0,fit_ok_best5,0.007870463704586,1.20161879679348e-06,False,
2.95,10.5,fit_ok_best5,0.0073988080942227,2.514634915174454e-06,False,
2.95,11.0,fit_ok_best5,0.0069270313315592,2.8537149231451784e-06,False,
2.95,11.5,fit_ok_best5,0.0066062777080668,2.2346064915115716e-06,False,
2.95,12.0,fit_ok_best5,0.0060396269025133,3.534381791283349e-06,False,
2.95,12.5,fit_ok_best5,0.0057009492554637,3.935344689395035e-06,False,
2.95,13.0,fit_ok_best5,0.0054114917026788,1.253221863656959e-06,False,
2.95,13.5,fit_ok_best5,0.0051352978500424,7.176293911015387e-07,False,
2.95,14.0,fit_ok_best5,0.0049096609858323,4.259680829964651e-07,False,
2.95,14.5,fit_ok_best5,0.0047096111818249,6.271159496484094e-07,False,
2.95,15.0,fit_ok_best5,0.0044941682943689,6.133247774010639e-07,False,
2.95,15.5,fit_ok_best5,0.0043220448038089,1.6276638102863631e-06,False,
2.95,16.0,fit_ok_best5,0.0041680756559739,1.2781214444933528e-06,False,
2.95,16.5,fit_ok_best5,0.0038761813383942,2.0853962929665824e-06,False,
2.95,17.0,fit_ok_best5,0.0037247797772976,1.3133488186791195e-06,False,
2.95,17.5,fit_ok_best5,0.0035907271363383,1.8433322941019952e-07,False,
2.95,18.0,fit_ok_best5,0.0034672835018057,6.449169294737528e-07,False,
2.95,18.5,fit_ok_best5,0.0033744609720848,3.6864908309683314e-07,False,
2.95,19.0,fit_ok_best5,0.0032649463683422,7.86979464827459e-07,False,
2.95,19.5,fit_ok_best5,0.0031926639924571,7.711392191433689e-07,False,
2.95,20.0,insufficient_clean_finite,,,False,
3.0,0.0,fit_ok_best5,-0.0495966461197983,1.0130497229057176e-07,True,0.0002042577073576195
3.0,0.5,fit_ok_best5,-0.0497329311111693,1.1792892489537833e-07,True,0.00023712442090285967
3.0,1.0,fit_ok_best5,-0.0501440041702618,1.3850802836879034e-07,True,0.0002762205186057586
3.0,1.5,fit_ok_best5,-0.0508297623049648,4.750855684320646e-07,True,0.0009346602204859428
3.0,2.0,fit_ok_best5,-0.0517320846711983,9.147581363251036e-07,True,0.0017682607266634911
3.0,2.5,fit_ok_best5,-0.0529324346006357,1.0983686608707905e-06,True,0.0020750389985984123
3.0,3.0,fit_ok_best5,-0.0786784164175213,0.0002376050114677,True,0.30199516244303376
3.0,3.5,fit_ok_best5,-0.0786176784852419,0.0002675137056601,True,0.3402716931031201
3.0,4.0,fit_ok_best5,-0.0779255584962508,0.0002660020302533,True,0.3413540247723705
3.0,4.5,fit_ok_best5,-0.0765255722218931,0.0001800300490264,True,0.23525475706916105
3.0,5.0,fit_ok_best5,-0.0693399810605193,0.0003830503258965,True,0.55242346484372
3.0,5.5,fit_ok_best5,-0.0518987315337781,0.0006634086637698,True,1.2782752952989282
3.0,6.0,fit_ok_best5,0.0207947717257508,5.7086500818367285e-06,False,
3.0,6.5,fit_ok_best5,0.0175657514518267,5.779067939646997e-06,False,
3.0,7.0,fit_ok_best5,0.0152942132678274,6.479212772922103e-06,False,
3.0,7.5,fit_ok_best5,0.0132075786606241,6.667858153106702e-06,False,
3.0,8.0,fit_ok_best5,0.0118759900415602,3.6723159696331103e-06,False,
3.0,8.5,fit_ok_best5,0.0108142039519888,1.4167390457562393e-06,False,
3.0,9.0,fit_ok_best5,0.0100091446238179,1.6311572176237547e-06,False,
3.0,9.5,fit_ok_best5,0.0092315883765298,1.876075215523911e-06,False,
3.0,10.0,fit_ok_best5,0.0086547047772269,1.9709969736337375e-06,False,
3.0,10.5,fit_ok_best5,0.008075842951186,1.1097165982481485e-06,False,
3.0,11.0,fit_ok_best5,0.0076099566957332,2.4232579991163022e-06,False,
3.0,11.5,fit_ok_best5,0.0072395117323882,3.4654303350063205e-06,False,
3.0,12.0,fit_ok_best5,0.0068357734885178,2.1183958613341177e-06,False,
3.0,12.5,fit_ok_best5,0.0062604419613251,3.555744784503943e-06,False,
3.0,13.0,fit_ok_best5,0.0059790836659246,4.146261973652313e-06,False,
3.0,13.5,fit_ok_best5,0.0056402522268936,9.472008573097752e-07,False,
3.0,14.0,fit_ok_best5,0.0053634267416639,8.040687791701521e-07,False,
3.0,14.5,fit_ok_best5,0.005143134991696,6.937128528752903e-07,False,
3.0,15.0,fit_ok_best5,0.0049389848878509,6.744050255885632e-07,False,
3.0,15.5,fit_ok_best5,0.0047218742743041,6.707668765719964e-07,False,
3.0,16.0,fit_ok_best5,0.0045497997711016,1.7417275581086218e-06,False,
3.0,16.5,fit_ok_best5,0.0043954584435489,1.3462197308945328e-06,False,
3.0,17.0,fit_ok_best5,0.0040943473786838,2.20626015632111e-06,False,
3.0,17.5,fit_ok_best5,0.0039404658571456,1.4844260384937545e-06,False,
3.0,18.0,fit_ok_best5,0.0038042082694724,2.1364738490731122e-07,False,
3.0,18.5,fit_ok_best5,0.0036786875587472,6.656825024587927e-07,False,
3.0,19.0,fit_ok_best5,0.0035851681005959,4.72910912018035e-07,False,
3.0,19.5,fit_ok_best5,0.0034736075453095,7.12872716969723e-07,False,
3.0,20.0,insufficient_clean_finite,,,False,
3.05,0.0,fit_ok_best5,-0.0492191569922179,9.306618267668061e-08,True,0.00018908528378776466
3.05,0.5,fit_ok_best5,-0.0493727102822121,1.1119463809514665e-07,True,0.00022521477443624888
3.05,1.0,fit_ok_best5,-0.0497725530543727,1.8380835097851546e-07,True,0.00036929660967505314
3.05,1.5,fit_ok_best5,-0.0504432499993181,3.135731525350167e-07,True,0.0006216355063150285
3.05,2.0,fit_ok_best5,-0.0513301402976813,8.761927447654115e-07,True,0.0017069751605666098
3.05,2.5,fit_ok_best5,-0.0524990306750099,1.070073097005791e-06,True,0.002038272103784113
3.05,3.0,fit_ok_best5,-0.0539336364874127,1.2296511780932022e-06,True,0.00227993374483507
3.05,3.5,fit_ok_best5,-0.0789723094612911,0.0003308275826222,True,0.418915927467409
3.05,4.0,fit_ok_best5,-0.0783991224173851,0.0003665640755874,True,0.4675614525834462
3.05,4.5,fit_ok_best5,-0.0771103726428692,0.0003544224675452,True,0.459630080101779
3.05,5.0,fit_ok_best5,-0.0799197854116936,0.0003062054299341,True,0.3831409560933294
3.05,5.5,fit_ok_best5,-0.0601585919268944,0.0008957172006119,True,1.4889264723821807
3.05,6.0,fit_ok_best5,0.1225539427649749,0.009933696858693,False,
3.05,6.5,fit_ok_best5,0.0199282042052706,4.56552284011845e-06,False,
3.05,7.0,fit_ok_best5,0.0171123638293083,6.224111017380698e-06,False,
3.05,7.5,fit_ok_best5,0.0151005914170972,7.321478746865581e-06,False,
3.05,8.0,fit_ok_best5,0.0131451375884656,5.727104113633022e-06,False,
3.05,8.5,fit_ok_best5,0.0119158463889857,2.417440391712416e-06,False,
3.05,9.0,fit_ok_best5,0.0109274261118577,1.7963870421787615e-06,False,
3.05,9.5,fit_ok_best5,0.0101578050533779,1.3375390516216362e-06,False,
3.05,10.0,fit_ok_best5,0.0094211600775333,2.1947124407785403e-06,False,
3.05,10.5,fit_ok_best5,0.0088468118541927,1.8346789144042568e-06,False,
3.05,11.0,fit_ok_best5,0.0083080266038901,1.657591440051788e-06,False,
3.05,11.5,fit_ok_best5,0.0078327136874682,2.4949870907435304e-06,False,
3.05,12.0,fit_ok_best5,0.0074732814911301,3.3236215648732725e-06,False,
3.05,12.5,fit_ok_best5,0.0070760880674462,2.060493662199371e-06,False,
3.05,13.0,fit_ok_best5,0.0064940846302535,3.8264924695440436e-06,False,
3.05,13.5,fit_ok_best5,0.0062171996966022,4.355288543399216e-06,False,
3.05,14.0,fit_ok_best5,0.0058779791443596,9.79967177858679e-07,False,
3.05,14.5,fit_ok_best5,0.0056007305047707,8.667135573347307e-07,False,
3.05,15.0,fit_ok_best5,0.0053838686970638,9.267670452202042e-07,False,
3.05,15.5,fit_ok_best5,0.0051771876089693,7.328498954337208e-07,False,
3.05,16.0,fit_ok_best5,0.0049583706512137,7.18670095160785e-07,False,
3.05,16.5,fit_ok_best5,0.0047855363837466,1.8725405545679428e-06,False,
3.05,17.0,fit_ok_best5,0.0046309254954622,1.3743312521102729e-06,False,
3.05,17.5,fit_ok_best5,0.0043208855268378,2.3401434917444583e-06,False,
3.05,18.0,fit_ok_best5,0.0041643213359819,1.6781627694388277e-06,False,
3.05,18.5,fit_ok_best5,0.0040256481289655,3.102948308821542e-07,False,
3.05,19.0,fit_ok_best5,0.0038980435519582,6.910802286254848e-07,False,
3.05,19.5,fit_ok_best5,0.0038038522283658,6.746969740963935e-07,False,
3.05,20.0,insufficient_clean_finite,,,False,
3.1,0.0,fit_ok_best5,-0.0488686132499679,7.444953230093355e-08,True,0.00015234631668411926
3.1,0.5,fit_ok_best5,-0.0489981895751303,8.805244438731257e-08,True,0.00017970550575608366
3.1,1.0,fit_ok_best5,-0.0493882554931602,1.137229813184667e-07,True,0.00023026320768551186
3.1,1.5,fit_ok_best5,-0.0500423646466569,1.7967795888577553e-07,True,0.0003590516958070625
3.1,2.0,fit_ok_best5,-0.0509807625379461,6.961432866361222e-07,True,0.0013655019108785738
3.1,2.5,fit_ok_best5,-0.0520822608697838,1.0533113638753842e-06,True,0.002022399462475095
3.1,3.0,fit_ok_best5,-0.0534781615876293,1.193650223090092e-06,True,0.0022320330161951754
3.1,3.5,fit_ok_best5,-0.0793580586192753,0.000379071683015,True,0.47767257618236036
3.1,4.0,fit_ok_best5,-0.0789205886093727,0.0004410811572667,True,0.5588923816190553
3.1,4.5,fit_ok_best5,-0.0777647833643243,0.0004801685244154,True,0.617462691519159
3.1,5.0,fit_ok_best5,-0.07578293649722,0.0004448388339123,True,0.5869907587028096
3.1,5.5,fit_ok_best5,-0.0674535050719963,0.000759957321316,True,1.1266387425010187
3.1,6.0,fit_ok_best5,-0.0552327825583125,0.0005288301784787,True,0.957457064417102
3.1,6.5,fit_ok_best5,0.0228843043014171,1.0837662258668332e-05,False,
3.1,7.0,fit_ok_best5,0.0192371456465213,5.138331676010003e-06,False,
3.1,7.5,fit_ok_best5,0.0168060491545611,6.74605734778935e-06,False,
3.1,8.0,fit_ok_best5,0.0145684406121505,7.644393275079601e-06,False,
3.1,8.5,fit_ok_best5,0.0131412457551183,4.65677219223167e-06,False,
3.1,9.0,fit_ok_best5,0.0119991988913853,1.5341562584484743e-06,False,
3.1,9.5,fit_ok_best5,0.01107511560799,2.0246482486070013e-06,False,
3.1,10.0,fit_ok_best5,0.0103028671221513,2.2535828149293383e-06,False,
3.1,10.5,fit_ok_best5,0.0097112558530676,2.069083760911185e-06,False,
3.1,11.0,fit_ok_best5,0.0090606870522425,1.645709920371416e-06,False,
3.1,11.5,fit_ok_best5,0.0085958333049678,2.374617148284577e-06,False,
3.1,12.0,fit_ok_best5,0.008065663338827,2.8027927296925742e-06,False,
3.1,12.5,fit_ok_best5,0.0077189734046282,3.2357531267319843e-06,False,
3.1,13.0,fit_ok_best5,0.0073272935914917,2.0470429918054824e-06,False,
3.1,13.5,fit_ok_best5,0.0067385481542745,4.055175789766611e-06,False,
3.1,14.0,fit_ok_best5,0.0063391549183387,3.649280970502538e-06,False,
3.1,14.5,fit_ok_best5,0.0061251418322344,1.0779117229740405e-06,False,
3.1,15.0,fit_ok_best5,0.0058474236322824,9.09461241497572e-07,False,
3.1,15.5,fit_ok_best5,0.0056325724655722,1.1273187369043743e-06,False,
3.1,16.0,fit_ok_best5,0.0054244635247509,8.003519131080991e-07,False,
3.1,16.5,fit_ok_best5,0.0052039299173252,7.565935791023209e-07,False,
3.1,17.0,fit_ok_best5,0.0050294999313565,2.0224508598897076e-06,False,
3.1,17.5,fit_ok_best5,0.0048745517639616,1.3628322146880754e-06,False,
3.1,18.0,fit_ok_best5,0.0045560389770236,2.4916535693589144e-06,False,
3.1,18.5,fit_ok_best5,0.0043966217813882,1.8846143693143151e-06,False,
3.1,19.0,fit_ok_best5,0.0042552515275192,4.937618850827242e-07,False,
3.1,19.5,insufficient_clean_finite,,,False,
3.1,20.0,insufficient_clean_finite,,,False,
3.1500000000000004,0.0,fit_ok_best5,-0.0485247857973088,1.1845580224441825e-07,True,0.00024411401369027336
3.1500000000000004,0.5,fit_ok_best5,-0.0486522845044923,8.069632142305125e-08,True,0.00016586337567684037
3.1500000000000004,1.0,fit_ok_best5,-0.0490319104814723,1.342828883806131e-07,True,0.0002738683585077816
3.1500000000000004,1.5,fit_ok_best5,-0.0496730669395329,2.2528238137066667e-07,True,0.00045353024335079465
3.1500000000000004,2.0,fit_ok_best5,-0.0505714380508622,4.303417619022012e-07,True,0.0008509581267382296
3.1500000000000004,2.5,fit_ok_best5,-0.0516809426154706,1.0414757814583647e-06,True,0.0020152027589887666
3.1500000000000004,3.0,fit_ok_best5,-0.0530435954833804,1.191134674700394e-06,True,0.002245576801206095
3.1500000000000004,3.5,fit_ok_best5,-0.0546606931012337,1.2999491959261508e-06,True,0.002378215719874966
3.1500000000000004,4.0,fit_ok_best5,-0.0822729172840704,0.0002006231811562,True,0.2438508172300394
3.1500000000000004,4.5,fit_ok_best5,-0.0817981953879321,0.0002195949543836,True,0.2684594120226733
3.1500000000000004,5.0,fit_ok_best5,-0.0766514478914763,0.0006066318277446,True,0.7914160063923045
3.1500000000000004,5.5,fit_ok_best5,-0.0738497902344299,0.000524874642227,True,0.7107327462418376
3.1500000000000004,6.0,fit_ok_best5,-0.0636833730328765,0.0007143704020182,True,1.1217533996658857
3.1500000000000004,6.5,fit_ok_best5,-0.0235804755891041,0.0007203593129,True,3.0548973033981497
3.1500000000000004,7.0,fit_ok_best5,0.0215945052223669,4.247667175324848e-06,False,
3.1500000000000004,7.5,fit_ok_best5,0.0187628567881152,5.990642970408603e-06,False,
3.1500000000000004,8.0,fit_ok_best5,0.0166089531863397,7.503683914010771e-06,False,
3.1500000000000004,8.5,fit_ok_best5,0.0145100361727571,6.84337514211887e-06,False,
3.1500000000000004,9.0,fit_ok_best5,0.0131883876418098,3.4986518079199195e-06,False,
3.1500000000000004,9.5,fit_ok_best5,0.0121206448601855,1.593453313494915e-06,False,
3.1500000000000004,10.0,fit_ok_best5,0.0113044307819924,1.762278428949172e-06,False,
3.1500000000000004,10.5,fit_ok_best5,0.010498067675186,2.200152205044612e-06,False,
3.1500000000000004,11.0,fit_ok_best5,0.0099297339891657,1.4220985203748674e-06,False,
3.1500000000000004,11.5,fit_ok_best5,0.0092933499542486,1.559874509756748e-06,False,
3.1500000000000004,12.0,fit_ok_best5,0.0088018850249233,3.117234609745729e-06,False,
3.1500000000000004,12.5,fit_ok_best5,0.0083063163600192,3.5008555082932917e-06,False,
3.1500000000000004,13.0,fit_ok_best5,0.0079765118235768,3.1995832902155538e-06,False,
3.1500000000000004,13.5,fit_ok_best5,0.0075900806380208,2.036648344180883e-06,False,
3.1500000000000004,14.0,fit_ok_best5,0.0069937129559734,4.255907568728811e-06,False,
3.1500000000000004,14.5,fit_ok_best5,0.0066018010272995,2.0920392389006356e-06,False,
3.1500000000000004,15.0,fit_ok_best5,0.0063820945027729,1.1716624202440998e-06,False,
3.1500000000000004,15.5,fit_ok_best5,0.0061037447197168,9.37887907582706e-07,False,
3.1500000000000004,16.0,fit_ok_best5,0.0058492136098499,1.1321662452384476e-06,False,
3.1500000000000004,16.5,fit_ok_best5,0.0056810780718439,8.788521788376717e-07,False,
3.1500000000000004,17.0,fit_ok_best5,0.0054588285725136,7.866237634498791e-07,False,
3.1500000000000004,17.5,fit_ok_best5,0.0052820235418861,2.188898465834114e-06,False,
3.1500000000000004,18.0,fit_ok_best5,0.0051263503950954,1.3190495407621843e-06,False,
3.1500000000000004,18.5,fit_ok_best5,0.0048000704761371,2.670353399159204e-06,False,
3.1500000000000004,19.0,fit_ok_best5,0.0046376757851839,2.09113484313776e-06,False,
3.1500000000000004,19.5,insufficient_clean_finite,,,False,
3.1500000000000004,20.0,insufficient_clean_finite,,,False,
3.2,0.0,fit_ok_best5,-0.0481877477153648,1.8605266250377917e-07,True,0.0003860995197425585
3.2,0.5,fit_ok_best5,-0.0483134092751584,1.3387885793352741e-07,True,0.00027710496928720103
