n_k,b_index,u_index,b1,u1,status,response_status,cG,path_indirect_gap_min_mev,negative_path_indirect_gap,hf_all_converged,hf_nonconverged,reference_chern_valid,invalid_reference_chern,chern_vp_plus,chern_vp_minus,chern_ivc,vp_plus_gap_mev,vp_minus_gap_mev,ivc_gap_mev,any_reference_direct_gap_nonpositive,invalid_chern_with_nonpositive_reference_direct_gap
21,7,8,-0.03,-0.02,ok,ok,-0.0749532385563605,0.43696733192623755,False,True,False,True,False,1.0000000000000002,-1.0000000000000004,-1.5631673631663295e-05,25.443564016520174,25.443564016520178,2.1011048237265806,False,False
21,7,9,-0.03,-0.01,ok,ok,-0.0626774482551801,0.35560357130321196,False,True,False,True,False,0.9999999999999999,-1.0,1.3791278250723934e-11,25.66400697358642,25.664006973586417,2.1921799477482065,False,False
21,7,10,-0.03,0.0,ok,ok,-0.07133198495349664,1.0476545786676363,False,True,False,True,False,1.0000000000000002,-1.0000000000000002,-6.051151577535771e-05,25.876086963695837,25.87608696369584,2.4554909962887286,False,False
21,7,11,-0.03,0.01,ok,ok,-0.06537564787938052,0.8331679268503186,False,True,False,True,False,1.0000000000000002,-1.0000000000000007,-9.010511964765775e-12,25.9967105188552,25.996710518855203,2.5971423120109844,False,False
21,7,12,-0.03,0.02,ok,ok,-0.07622635523099952,0.2069869837929569,False,True,False,True,False,0.9999999999999996,-0.9999999999999996,-8.251045552414922e-05,25.89682860465471,25.896828604654704,2.5681992092943515,False,False
21,7,13,-0.03,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999997,2.0147224989024877,25.80070880026857,25.80070880026857,1.0177462932807835,False,False
21,7,14,-0.03,0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999986,-0.999999999999999,-1.9602093266717429,25.7082489074874,25.7082489074874,0.972918612324521,False,False
21,7,15,-0.03,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-0.9999999999999999,2.070039746024683,25.61934503535339,25.619345035353394,0.9311484048940383,False,False
21,7,16,-0.03,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999994,2.054575094724605,25.53389197776761,25.533891977767617,0.8921422067238135,False,False
21,7,17,-0.03,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000004,-1.0000000000000002,-0.02668931229919607,25.45178358771098,25.451783587710985,0.8556417942662052,False,False
21,7,18,-0.03,0.08,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-1.0000000000000002,-2.037064500553626,25.37291314460784,25.372913144607843,0.8214192333718463,False,False
21,7,19,-0.03,0.09,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,1.0000000000000009,-1.0000000000000009,-1.0736751288606486e-06,25.297173711582072,25.297173711582072,0.7376404694354942,False,False
21,7,20,-0.03,0.1,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,0.9999999999999996,-0.9999999999999999,6.181048212537961e-07,25.224458479637853,25.22445847963786,0.7358834638634457,False,False
21,8,0,-0.02,-0.1,ok,ok,-0.05717797335374901,0.4351618939379906,False,True,False,True,False,0.9999999999999999,-1.0000000000000004,1.0838853689482446e-16,23.409777487950134,23.40977748795014,0.4352354767299079,False,False
21,8,1,-0.02,-0.09,ok,ok,-0.051139783750013414,-0.5679808795495153,True,True,False,True,False,0.9999999999999984,-0.9999999999999989,-7.808261742992921e-14,23.70883623289426,23.708836232894267,1.973887884112923,False,False
21,8,2,-0.02,-0.08,ok,ok,-0.05433926110159776,0.8237346806656616,False,True,False,True,False,0.9999999999999994,-0.9999999999999991,3.0461541589863987e-14,23.99597726995311,23.99597726995311,2.0129177424182187,False,False
21,8,3,-0.02,-0.07,ok,ok,-0.05741796339356884,0.28279362808402786,False,True,False,True,False,0.9999999999999997,-1.0000000000000002,2.9162137338889347e-17,24.27179961049554,24.27179961049554,0.2827517271346364,False,False
21,8,4,-0.02,-0.06,ok,ok,-0.05748179102246208,0.24141772026975578,False,True,False,True,False,0.9999999999999991,-0.999999999999999,3.963214964025151e-17,24.536847691061045,24.536847691061045,0.24133123551717528,False,False
21,8,5,-0.02,-0.05,ok,ok,-0.057538973269882575,0.20361898350875773,False,True,False,True,False,0.9999999999999997,-0.9999999999999996,9.561648865962513e-17,24.7916201471877,24.7916201471877,0.20348117841396937,False,False
21,8,6,-0.02,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,False,True,False,True,0.9999999999999999,-1.0,-1.0111444712435564,25.03657685415244,25.03657685415244,1.9619203237068181,False,False
21,8,7,-0.02,-0.03,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,0.9999999999999994,-1.0000000000000002,-8.19887311696855e-05,25.272144608739037,25.272144608739037,2.137124087321103,False,False
21,8,8,-0.02,-0.02,ok,ok,-0.06728687347751201,0.33183414710440623,False,True,False,True,False,1.0000000000000007,-1.0000000000000007,2.109541931580677e-11,25.498721737930353,25.49872173793035,2.1021685503958265,False,False
21,8,9,-0.02,-0.01,ok,ok,-0.07338513992537815,0.4661479750922094,False,True,False,True,False,0.9999999999999997,-0.9999999999999999,4.495577715992227e-05,25.71668185499734,25.716681854997343,2.2191894097617952,False,False
21,8,10,-0.02,0.0,ok,ok,-0.07000279029647559,1.1592906586648655,False,True,False,True,False,1.0,-1.0,-6.259685632590254e-05,25.92637693440453,25.92637693440453,2.510874768252588,False,False
21,8,11,-0.02,0.01,ok,ok,-0.07989224384712332,0.709710513441288,False,True,False,True,False,0.9999999999999996,-0.9999999999999997,-7.535273433687629e-05,25.972767581467377,25.97276758146737,2.573718094832961,False,False
21,8,12,-0.02,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999997,-2.034529441285457,25.87456196246409,25.87456196246408,1.024372064300353,False,False
21,8,13,-0.02,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,2.0309803913855284,25.7800698071679,25.78006980716789,1.0116027901806028,False,False
21,8,14,-0.02,0.04,ok,ok,-0.06492235880658975,0.907822838865904,False,True,False,True,False,1.0000000000000009,-1.0000000000000002,-0.0011300331621858235,25.689188195513054,25.689188195513054,0.9674018945012997,False,False
21,8,15,-0.02,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-0.9999999999999997,-2.941091430346903,25.601812724358183,25.601812724358176,0.9261913170232072,False,False
21,8,16,-0.02,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-0.9999999999999999,-0.009011931473537602,25.51783787851747,25.517837878517483,2.9685109026277794,False,False
21,8,17,-0.02,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999989,-0.999999999999999,-2.0533552275900786,25.43715739682993,25.437157396829928,0.8516354365756053,False,False
21,8,18,-0.02,0.08,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999999,2.9379494350425346,25.35966462999331,25.35966462999332,0.8178175003066562,False,False
21,8,19,-0.02,0.09,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0,-0.9999999999999996,0.00747586092117653,25.28525288712216,25.28525288712214,0.7860358659885079,False,False
21,8,20,-0.02,0.1,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000007,-1.0000000000000007,0.012617430072966694,25.213815768274348,25.213815768274344,0.7561159079985256,False,False
21,9,0,-0.01,-0.1,ok,ok,-0.05718783601210062,0.42345935841790133,False,True,False,True,False,0.9999999999999999,-1.0000000000000002,-7.625030750261701e-17,23.488162722516066,23.488162722516062,0.42352547930219425,False,False
21,9,1,-0.01,-0.09,ok,ok,-0.05727441681114156,0.36853035543633766,False,True,False,True,False,0.9999999999999993,-0.9999999999999994,-5.583935153807765e-17,23.783741992287418,23.78374199228741,0.36855943523215157,False,False
21,9,2,-0.01,-0.08,ok,ok,-0.05735208157078065,0.3192283674957816,False,True,False,True,False,0.9999999999999994,-0.9999999999999999,5.390779668528354e-17,24.067566346822098,24.06756634682209,0.3192191607054401,False,False
21,9,3,-0.01,-0.07,ok,ok,-0.05742158265344255,0.274664188617019,False,True,False,True,False,0.9999999999999994,-0.9999999999999997,1.5552694961219493e-17,24.340220937637238,24.340220937637238,0.27461402701122395,False,False
21,9,4,-0.01,-0.06,ok,ok,-0.05748375385587384,0.23412887545244698,False,True,False,True,False,1.0000000000000002,-1.0000000000000007,4.228162923611558e-17,24.60223875377388,24.60223875377388,0.23403320039345218,False,False
21,9,5,-0.01,-0.05,ok,ok,-0.05753950557985949,0.19705211839185446,False,True,False,True,False,0.9999999999999986,-0.9999999999999993,-3.4620108988468215e-17,24.85410888254226,24.85410888254226,0.19690362449577078,False,False
21,9,6,-0.01,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,False,True,False,True,0.9999999999999997,-1.0000000000000002,-0.11122485199741619,25.096283151711933,25.096283151711933,2.020630643109094,False,False
21,9,7,-0.01,-0.03,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,1.0000000000000007,-1.0000000000000007,-6.826286943685669e-05,25.329181499907296,25.329181499907296,2.118539872767467,False,False
21,9,8,-0.01,-0.02,ok,ok,-0.0679695939050508,0.2380602517507821,False,True,False,True,False,0.9999999999999994,-0.9999999999999997,1.9343548262251013e-11,25.553196340865092,25.553196340865085,2.1072103192559943,False,False
21,9,9,-0.01,-0.01,ok,ok,-0.06831209798669259,0.5785735505487511,False,True,False,True,False,1.0000000000000002,-1.0000000000000002,4.794862802875675e-05,25.768696126885818,25.768696126885814,2.2505395376455484,False,False
21,9,10,-0.01,0.0,ok,ok,-0.07046953713529672,1.2701649261945014,False,True,False,True,False,0.9999999999999988,-0.9999999999999988,-6.440252905712185e-05,25.976028271461153,25.976028271461157,2.570386065686694,False,False
21,9,11,-0.01,0.01,ok,ok,-0.0817520586537375,0.586193464177285,False,True,False,True,False,0.9999999999999996,-0.9999999999999999,-7.637106458891431e-05,25.949334394393517,25.949334394393507,2.5554516444076243,False,False
21,9,12,-0.01,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000004,-1.0000000000000002,0.010802320191890303,25.852782056658945,25.852782056658942,1.0278658813415287,False,False
